,state,vote,V201103,V201105,V201114,V201115,V201116,V201117,V201118,V201119,V201120,V201121,V201122,V201123,V201200,V201202,V201203,V201208,V201209,V201210,V201211,V201212,V201213,V201214,V201215,V201217,V201218,V201221,V201233,V201234,V201235,V201236,V201237,V201246,V201249,V201252,V201255,V201258,V201262,V201303,V201306,V201309,V201312,V201315,V201321,V201324,V201325,V201328,V201334,V201346,V201353,V201354,V201366,V201369,news,V201379,V201390,state covid,V201394,V201397,V201401,V201403,V201409,V201417,V201427,blm,V201430,V201433,V201435,V201502,V201503,V201507x,education,race,V201553,V201567,V201575,V201592,V201593,V201600,V201602,V201603,V201617x,V201620,V201626,V201627,V201628,V201639,V201640,V201651,recode education
2881,15,Joe Biden,1,1,2,3,4,3,3,3,4,3,3,3,99,4,4,2,1,2,1,5,5,5,5,1,2,1,2,2,2,3,2,99,99,6,5,1,1,3,3,1,1,1,1,3,2,1,3,1,2,1,5,5,A lot,2,2,Not quite strict enough,1,1,1,1,2,4,2,1,2,4,11,3,3,66,HS,Asian,1,0,15,2,2,1,1,1,17,1,2,1,0,2,5,2,Less than bachelor's
2882,12,Donald Trump,2,2,2,3,2,3,4,3,3,3,4,3,5,2,5,5,5,4,4,2,2,3,2,2,2,2,2,2,1,4,2,1,4,5,4,4,6,3,1,3,2,1,2,2,1,1,3,2,1,3,5,4,None,1,2,About right,3,3,3,3,1,3,1,5,3,3,1,3,3,80,assoc.,white,1,0,36,2,2,1,1,1,-9,1,3,2,-9,3,3,1,Less than bachelor's
2883,29,Joe Biden,-1,1,2,2,4,5,5,1,4,1,5,4,3,4,7,2,2,1,2,5,5,4,5,1,2,2,3,1,1,3,3,6,4,3,4,4,2,1,2,1,1,1,1,2,3,1,1,1,2,3,5,3,A moderate amount,1,2,Not quite strict enough,1,1,1,1,2,3,1,1,2,4,1,4,3,58,master's,white,1,1,48,1,2,2,1,1,20,2,2,4,4,4,5,3,Bachelor's or more
2884,17,Joe Biden,1,1,2,1,4,5,4,1,4,1,5,5,2,3,6,2,3,2,2,5,5,5,5,1,1,2,4,1,1,4,4,6,3,1,6,2,1,1,2,1,1,1,1,4,3,2,2,1,3,1,5,5,A moderate amount,1,2,Not quite strict enough,1,1,1,1,2,3,1,3,2,5,10,3,4,47,bachelor's,white,3,1,17,2,2,1,1,3,13,1,3,2,0,3,3,3,Bachelor's or more
2885,21,Joe Biden,-1,-1,2,1,4,5,5,1,5,1,5,5,4,1,7,2,2,5,2,5,5,1,4,1,1,2,3,1,1,2,5,7,7,1,1,7,99,1,1,1,3,-9,3,3,2,3,1,2,1,2,1,5,None,2,3,Somewhat too strict,1,1,3,1,1,3,1,7,1,1,1,5,1,29,HS,white,1,2,21,2,3,1,4,1,7,1,4,1,15,3,3,1,Less than bachelor's
2886,42,Joe Biden,1,1,2,2,5,5,5,1,5,1,5,5,2,3,7,2,2,1,2,5,5,5,5,1,2,-1,3,1,1,3,3,5,2,1,2,2,1,1,3,3,1,1,1,4,3,1,3,1,4,1,5,5,A moderate amount,1,2,Not quite strict enough,1,1,1,1,2,3,1,1,2,5,7,2,3,60,some college,white,2,0,42,2,5,2,1,1,9,1,2,2,0,3,5,3,Less than bachelor's
2887,13,Donald Trump,2,2,1,4,5,5,5,1,5,1,5,5,7,7,7,5,5,5,5,1,1,1,1,2,2,-1,3,1,1,3,2,4,7,7,7,6,7,3,1,1,2,1,2,2,3,1,3,3,1,2,4,3,None,1,3,About right,3,1,2,3,1,2,1,7,1,1,1,3,3,74,bachelor's,white,1,0,13,2,2,1,1,1,11,1,2,2,2,1,2,2,Bachelor's or more
2888,17,Donald Trump,2,2,1,4,3,4,3,3,4,3,4,3,99,-9,-9,4,4,4,4,2,2,2,2,2,2,-1,3,1,2,3,3,99,99,99,99,99,99,1,1,1,3,1,3,3,3,3,2,2,3,2,2,4,A little,2,3,Somewhat too strict,3,1,3,3,1,3,1,7,3,2,2,1,2,49,some college,white,1,0,17,2,2,2,1,1,15,1,4,2,-9,3,4,2,Less than bachelor's
2889,17,Joe Biden,2,1,2,1,4,3,3,1,3,2,4,3,4,5,2,4,2,3,2,5,5,4,5,1,1,2,3,1,1,4,3,4,6,4,4,2,3,3,1,1,3,3,1,4,3,1,2,1,1,1,4,5,A lot,1,2,Not quite strict enough,1,1,1,1,2,4,1,4,3,1,2,3,2,73,master's,white,1,0,17,2,2,1,1,3,18,1,1,4,0,3,3,2,Bachelor's or more
2890,29,Donald Trump,2,2,1,3,4,4,4,3,4,3,4,3,6,1,6,5,5,4,5,2,1,2,2,2,1,-1,4,1,1,3,1,2,5,4,5,4,6,3,1,1,3,1,3,2,1,2,3,3,2,2,3,4,None,1,3,About right,3,1,3,1,1,3,3,Refused,1,1,1,2,2,52,bachelor's,white,1,0,29,2,1,1,1,1,22,1,2,2,20,2,3,2,Bachelor's or more
2891,37,Donald Trump,2,2,2,5,4,5,5,2,4,1,5,5,7,1,7,5,5,5,5,1,1,1,1,2,2,-1,5,1,1,3,2,4,7,7,7,7,7,2,1,1,2,3,2,2,1,1,3,3,3,2,1,1,A little,2,3,Far too strict,2,3,3,3,1,1,1,7,1,1,11,3,3,69,assoc.,white,1,3,37,2,2,2,1,1,4,1,4,1,6,5,5,1,Less than bachelor's
2892,-1,Joe Biden,-1,-1,2,1,4,4,4,1,4,2,4,4,3,2,7,4,4,4,5,5,5,5,5,1,1,-1,3,1,1,2,2,6,99,2,3,3,1,1,3,1,1,3,1,4,3,2,2,1,2,3,4,5,A little,1,2,Not quite strict enough,3,1,1,1,2,3,2,2,1,5,11,5,2,36,bachelor's,Asian,3,0,36,2,5,2,1,1,5,2,3,1,0,2,3,3,Bachelor's or more
2893,12,Donald Trump,2,1,1,4,3,4,4,3,3,3,4,3,6,2,5,5,5,5,5,1,1,2,2,2,2,1,3,1,2,3,3,4,4,4,5,5,5,1,1,1,3,1,3,2,1,1,3,3,3,2,3,5,A little,2,3,About right,3,2,3,1,1,2,2,6,1,2,1,2,2,52,prof.,Asian,3,1,59,2,3,2,1,1,17,1,3,3,1,3,4,2,Bachelor's or more
2894,48,Donald Trump,2,1,2,2,5,5,5,1,5,1,5,5,5,2,6,5,5,4,5,4,4,3,5,2,1,-1,3,1,1,2,2,4,6,6,7,6,5,1,1,1,2,3,3,4,3,3,3,1,3,2,3,3,A little,1,2,About right,1,1,1,1,1,3,2,1,3,3,3,3,3,53,assoc. academ.,white,1,0,17,2,3,2,1,1,-9,1,4,3,0,3,3,2,Less than bachelor's
2895,55,Donald Trump,2,-1,1,3,1,3,3,2,3,3,5,3,6,1,6,5,5,5,5,1,2,1,2,2,2,-1,3,1,1,3,2,99,7,7,5,7,5,3,1,1,2,3,3,4,3,1,3,3,2,2,3,4,None,2,3,Not quite strict enough,3,3,3,3,1,1,1,7,1,5,12,3,3,41,bachelor's,white,1,0,55,2,1,2,1,1,16,1,4,1,-9,3,3,2,Bachelor's or more
2896,25,Joe Biden,1,1,2,3,4,4,4,2,5,2,5,5,99,4,7,2,2,2,2,5,5,5,5,1,2,1,3,1,1,2,3,99,2,5,3,99,3,1,3,1,1,3,3,4,3,1,3,1,3,3,5,5,A great deal,1,2,About right,3,1,1,1,2,3,2,2,3,3,1,4,2,77,master's,Black,3,0,25,2,2,1,2,1,10,1,3,1,0,4,5,4,Bachelor's or more
2897,30,Joe Biden,5,2,2,4,1,1,2,2,1,2,4,1,5,2,3,2,2,3,1,5,5,5,5,2,1,-1,4,1,3,4,2,3,5,3,5,3,3,1,3,2,3,3,3,5,3,3,2,1,2,1,5,5,A little,1,2,About right,3,1,3,1,2,3,1,3,2,1,2,2,3,50,some college,white,1,2,2,2,1,1,1,1,1,1,3,3,0,3,5,2,Less than bachelor's
2898,37,Donald Trump,2,1,2,3,3,4,5,1,4,1,5,3,5,2,6,3,5,4,4,4,4,4,5,2,1,2,4,1,1,4,2,4,4,99,99,4,4,1,1,1,1,3,3,2,1,1,2,1,3,3,3,3,A moderate amount,2,2,Not quite strict enough,3,1,1,3,1,3,2,4,3,2,2,2,3,43,master's,white,1,2,25,2,2,2,1,1,21,1,3,1,0,3,3,1,Bachelor's or more
2899,42,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,2,3,6,2,1,3,2,5,5,5,5,1,1,-1,3,1,2,4,2,5,3,3,2,2,1,1,2,3,3,3,1,4,3,1,3,1,3,3,4,4,A lot,1,2,About right,3,1,1,1,2,3,3,1,2,5,12,3,2,36,bachelor's,white,1,2,10,2,1,2,1,1,22,1,1,3,0,4,5,2,Bachelor's or more
2900,8,Joe Biden,1,1,2,2,3,5,5,1,2,1,5,5,3,2,7,2,1,2,2,5,5,5,5,1,1,2,4,1,2,3,4,6,3,3,6,4,2,1,2,3,3,1,1,4,3,1,3,1,3,1,5,3,A moderate amount,1,2,Not quite strict enough,1,1,1,1,2,2,1,1,2,2,7,3,3,48,prof.,Multiracial,1,2,32,2,2,1,1,1,17,1,1,1,2,2,5,3,Bachelor's or more
2901,29,Joe Biden,1,-1,2,1,5,5,5,1,5,1,5,5,99,2,7,2,1,2,2,5,5,5,5,1,1,2,4,1,1,2,3,6,6,99,1,5,99,1,2,1,2,1,1,5,3,3,1,1,2,1,4,4,A moderate amount,1,2,About right,3,1,1,3,1,3,3,3,1,5,2,4,5,66,HS,white,1,0,29,2,3,1,1,1,4,1,3,3,0,5,3,2,Less than bachelor's
2902,6,Joe Biden,1,1,2,3,5,4,4,1,5,1,5,5,2,2,7,2,2,2,2,5,4,4,5,1,1,-1,2,1,2,4,2,5,4,2,3,3,2,1,3,3,3,1,3,4,3,1,3,2,3,3,4,4,A moderate amount,1,2,About right,3,1,1,1,2,3,1,4,3,3,1,4,3,69,bachelor's,white,1,0,6,2,3,2,1,1,5,1,2,2,0,2,5,3,Bachelor's or more
2903,53,Joe Biden,1,1,2,2,3,4,4,1,4,2,4,4,3,4,7,3,2,2,3,5,5,5,5,1,1,-1,3,1,2,4,2,6,3,3,2,3,1,1,3,3,3,1,1,5,3,1,3,1,2,1,5,5,A lot,1,2,Not quite strict enough,1,1,1,3,2,2,2,2,2,4,12,3,3,80,master's,white,1,0,41,2,1,1,1,1,13,1,3,2,2,3,3,3,Bachelor's or more
2904,18,Joe Biden,2,-1,2,2,4,3,3,1,4,1,3,4,4,2,7,4,4,3,4,5,5,5,5,1,2,2,4,1,1,2,2,4,5,3,1,4,2,3,2,1,3,3,1,2,2,3,1,1,2,3,4,5,A little,1,2,Not nearly strict enough,1,1,1,1,2,4,2,5,3,5,12,4,5,50,bachelor's,Asian,3,0,48,2,3,2,1,3,21,1,4,3,0,3,4,3,Bachelor's or more
2905,25,Joe Biden,1,1,2,2,3,4,4,2,4,2,4,4,2,4,6,3,3,2,2,5,5,5,5,1,1,2,3,2,2,4,2,6,2,2,2,2,1,1,2,3,1,1,1,4,3,1,3,1,3,3,5,4,A moderate amount,1,2,About right,3,1,1,1,2,4,2,1,2,4,12,3,3,39,master's,white,1,1,33,2,1,1,2,3,19,1,1,3,0,4,5,3,Bachelor's or more
2906,39,Joe Biden,1,1,2,2,5,4,4,1,5,1,5,5,3,4,7,2,1,2,1,5,5,5,5,1,1,1,4,1,1,3,2,5,3,2,3,3,1,1,3,3,1,1,1,4,3,1,2,1,4,1,5,5,A lot,1,2,Not quite strict enough,1,1,1,1,2,3,2,2,2,4,12,4,3,66,other,white,1,0,39,2,2,1,1,1,14,1,2,3,1,2,3,2,Other/No answer
2907,45,Donald Trump,1,1,1,3,3,3,2,2,3,2,3,2,4,2,6,5,4,5,4,3,3,3,3,2,1,1,3,1,1,2,3,3,5,6,6,6,5,3,1,1,3,3,3,3,2,1,1,2,3,2,2,3,A little,1,1,About right,3,3,3,1,1,3,2,5,3,4,12,4,4,53,HS,white,1,0,42,2,3,2,1,1,10,1,3,3,2,3,3,3,Less than bachelor's
2908,48,Joe Biden,1,1,2,1,2,4,3,1,2,1,4,3,2,2,7,2,2,2,2,5,5,5,5,1,1,-1,3,1,2,3,3,7,4,2,4,1,1,1,3,1,1,1,1,3,2,2,2,1,2,3,4,4,A moderate amount,2,2,Not quite strict enough,1,1,1,1,2,3,1,4,1,3,3,4,3,36,some college,Hispanic,3,3,48,1,5,2,1,1,6,2,3,3,0,4,4,2,Less than bachelor's
2909,27,Donald Trump,2,2,1,4,1,1,2,4,2,5,3,1,6,1,6,5,3,5,3,1,1,2,1,2,1,1,3,1,2,4,3,1,2,7,7,4,7,3,1,3,2,3,3,1,2,1,2,2,3,3,3,5,A little,2,3,Somewhat too strict,2,1,2,3,1,2,1,6,1,1,1,2,2,64,HS,white,1,0,27,1,1,1,1,1,11,1,3,3,1,3,2,2,Less than bachelor's
2910,1,Joe Biden,1,1,2,1,4,4,4,1,4,1,4,4,99,6,1,3,1,3,2,5,5,5,5,1,1,-1,5,1,1,2,4,7,6,3,1,99,1,1,2,1,3,3,3,4,3,3,2,1,2,3,3,3,A lot,2,2,About right,3,1,1,1,2,4,1,1,1,4,11,3,3,54,some college,white,1,0,1,2,2,2,1,3,15,1,3,2,2,3,3,2,Less than bachelor's
2911,-1,Donald Trump,-1,-1,2,4,3,3,2,3,3,3,2,3,99,1,6,5,5,5,5,1,1,2,1,2,2,-1,2,1,2,3,2,99,4,4,4,7,7,3,1,1,3,1,2,3,1,1,3,2,4,3,3,2,None,1,1,Far too strict,3,3,3,1,1,3,1,4,1,1,1,1,1,28,some college,white,3,0,45,2,2,2,1,1,2,1,1,1,0,5,5,1,Less than bachelor's
2912,22,Donald Trump,2,2,2,3,3,2,2,2,3,4,3,3,6,2,5,5,5,5,5,2,2,2,3,2,1,1,3,2,1,4,2,3,5,5,7,6,7,3,1,1,2,1,3,2,3,1,3,3,2,2,3,3,None,1,3,Far too strict,2,3,3,1,1,3,1,5,3,3,2,3,2,66,bachelor's,white,1,0,17,2,1,1,1,1,21,2,3,2,2,3,4,3,Bachelor's or more
2913,-1,Joe Biden,-1,-1,2,2,2,4,2,2,4,2,3,3,99,4,4,3,3,3,3,3,3,3,3,1,1,2,3,2,2,3,3,5,5,4,4,4,4,1,1,1,1,1,1,3,2,2,2,2,3,3,3,3,A moderate amount,1,2,About right,1,1,3,3,1,4,2,4,2,3,12,3,3,32,less than HS,Hispanic,3,1,6,2,3,1,3,3,15,1,3,3,0,3,3,3,Less than bachelor's
2914,1,Donald Trump,2,2,2,4,2,2,2,3,3,4,3,2,6,2,6,3,4,4,5,2,1,2,2,2,1,1,3,1,1,3,4,2,5,4,7,6,5,1,1,3,2,1,3,4,3,1,2,3,1,2,3,4,None,1,3,About right,3,1,2,1,1,4,1,6,3,1,1,2,2,56,master's,white,1,0,13,2,1,2,1,1,20,1,4,3,5,2,5,2,Bachelor's or more
2915,-1,Joe Biden,-1,-1,2,3,4,4,5,1,5,1,5,5,99,4,7,1,1,1,2,5,5,5,5,1,1,2,5,1,1,3,2,7,6,1,2,1,1,1,3,3,3,1,1,2,3,2,2,2,2,1,4,5,A great deal,2,2,Not quite strict enough,3,1,1,1,2,4,2,1,2,2,2,2,1,40,HS,Hispanic,1,1,48,1,3,2,1,1,10,1,1,1,0,1,5,1,Less than bachelor's
2916,36,Joe Biden,1,1,2,3,5,5,5,1,5,1,5,5,2,2,7,2,1,2,1,5,5,5,5,1,2,2,4,1,1,4,4,7,4,1,5,1,1,1,3,1,1,1,1,4,3,2,1,1,3,3,5,5,A moderate amount,1,2,About right,3,1,1,1,2,3,1,1,2,2,5,5,4,68,prof.,white,3,0,36,2,4,1,1,1,19,1,2,2,0,3,3,3,Bachelor's or more
2917,51,Donald Trump,2,2,1,3,3,3,2,3,3,4,3,2,7,1,6,5,5,5,5,1,1,1,1,2,2,-1,3,2,1,4,4,1,7,7,7,7,7,1,1,1,2,1,2,2,1,2,2,3,1,2,2,3,A little,2,3,About right,3,3,3,3,1,1,1,7,1,1,1,2,3,80,some college,white,1,0,51,2,2,1,1,1,10,1,2,2,5,3,5,2,Less than bachelor's
2918,35,Joe Biden,5,5,2,1,5,4,5,1,5,1,5,4,6,4,7,2,2,2,1,5,5,5,5,1,2,2,5,1,1,2,2,4,4,2,4,3,1,3,3,3,3,1,1,5,3,2,2,1,2,3,5,4,A great deal,1,2,About right,3,1,1,1,2,3,2,4,2,3,11,3,3,74,bachelor's,white,1,0,6,2,1,1,1,1,14,1,2,2,2,3,3,2,Bachelor's or more
2919,5,Joe Biden,1,1,2,2,5,5,4,1,5,1,5,5,3,4,6,2,2,2,2,5,5,5,5,1,1,2,3,1,2,3,3,6,4,3,1,2,2,1,3,3,1,2,1,4,3,2,1,1,3,3,4,4,A lot,2,2,Not quite strict enough,2,1,1,1,2,3,2,4,3,4,11,4,3,31,bachelor's,white,1,3,5,2,1,2,2,1,18,1,2,3,4,5,5,4,Bachelor's or more
2920,17,Joe Biden,-1,1,2,3,3,4,5,3,4,1,4,2,2,1,7,3,2,3,2,4,5,5,5,1,1,1,3,1,1,3,3,7,1,1,2,2,1,1,3,2,2,1,1,3,3,2,3,1,4,3,3,5,A moderate amount,2,2,Not quite strict enough,3,1,1,1,2,3,2,1,2,4,5,4,2,28,bachelor's,white,1,0,17,2,3,2,1,1,7,1,2,2,0,4,4,2,Bachelor's or more
2921,6,Joe Biden,1,1,2,3,4,5,4,1,5,1,5,5,1,2,7,2,1,2,2,5,5,5,5,2,1,-1,4,1,2,3,2,6,6,1,3,1,1,1,2,1,1,1,1,3,3,3,2,1,4,1,5,4,A lot,1,2,Not quite strict enough,1,1,1,1,2,3,2,7,2,5,10,4,5,75,bachelor's,white,1,0,17,2,2,2,1,1,8,1,3,3,0,5,5,4,Bachelor's or more
2922,39,Donald Trump,2,2,2,3,3,5,5,2,3,3,3,3,5,3,4,5,5,5,5,1,2,1,2,2,1,-1,3,1,1,1,3,3,6,4,6,7,4,1,1,3,2,3,3,1,1,1,2,2,2,3,5,5,None,1,3,Far too strict,3,1,3,1,1,3,1,7,1,2,2,3,2,44,some college,white,1,3,39,2,3,1,1,2,18,1,3,4,99,2,3,3,Less than bachelor's
2923,45,Donald Trump,2,2,1,4,4,3,3,3,3,3,4,4,5,2,4,5,4,5,3,1,2,2,3,2,1,-1,4,1,1,2,3,5,6,4,4,99,1,1,1,1,3,1,1,3,1,1,2,2,4,2,2,4,None,2,3,About right,3,2,-9,3,2,2,2,4,3,4,12,3,4,74,assoc.,white,1,0,9,1,3,2,1,3,8,1,3,1,0,4,4,1,Less than bachelor's
2924,36,Joe Biden,-1,-1,2,1,4,5,4,2,5,1,3,4,2,3,6,3,1,1,2,5,5,5,5,2,1,-1,3,1,1,3,2,5,3,4,4,2,1,1,3,3,3,1,1,4,3,2,2,1,3,1,5,4,A lot,1,2,About right,3,1,1,1,2,3,2,3,2,4,2,3,3,38,other,white,3,2,59,2,1,1,1,1,22,1,2,2,1,5,5,2,Other/No answer
2925,49,Donald Trump,5,2,1,2,2,2,1,2,3,2,3,3,6,2,7,3,2,2,2,2,3,2,3,2,1,1,2,-9,2,4,2,2,4,6,5,6,5,1,3,3,3,1,3,2,3,1,3,2,2,3,4,4,A moderate amount,2,2,About right,1,1,1,3,2,3,2,3,2,2,4,3,3,64,bachelor's,white,1,0,49,2,1,1,1,3,9,1,2,3,0,2,3,2,Bachelor's or more
2926,12,Joe Biden,1,1,2,2,5,4,4,1,5,2,4,5,7,2,6,2,2,1,2,5,5,5,5,1,2,1,3,1,2,3,3,4,7,4,5,4,3,3,3,3,3,3,3,4,3,3,2,1,3,2,3,3,A moderate amount,2,2,Not nearly strict enough,1,1,1,1,1,3,2,1,3,1,11,3,3,56,some college,Native,1,0,12,2,1,2,5,1,1,1,1,1,0,1,5,2,Less than bachelor's
2927,41,Joe Biden,1,1,2,1,5,5,5,1,5,1,5,5,2,4,7,1,1,1,2,5,5,5,5,1,1,3,3,1,1,4,2,6,5,2,3,2,1,1,3,3,1,1,1,4,3,2,2,1,4,1,3,5,A lot,1,2,Not quite strict enough,1,1,1,1,2,4,2,2,2,4,11,3,3,63,some college,white,1,0,41,2,1,2,1,1,17,2,2,2,0,2,5,3,Less than bachelor's
2928,41,Joe Biden,-1,-1,2,2,5,5,5,1,5,1,5,5,1,3,7,3,3,2,4,5,5,5,5,1,1,1,4,1,1,3,3,6,1,1,2,1,1,1,2,2,1,2,1,5,3,2,1,1,5,1,5,3,A little,2,2,Not quite strict enough,1,1,1,1,2,4,3,1,2,5,12,2,3,31,master's,white,1,0,41,2,3,2,1,1,6,1,1,4,0,4,4,3,Bachelor's or more
2929,27,Donald Trump,2,2,1,5,3,3,3,3,3,3,3,3,7,1,7,5,5,5,5,1,1,1,1,2,2,-1,2,2,2,3,3,4,99,99,99,99,99,3,3,3,3,3,3,3,3,1,3,3,1,2,1,3,A little,2,3,Somewhat too strict,2,1,3,1,1,1,1,4,1,1,1,4,4,38,assoc.,white,1,2,27,1,4,1,1,1,4,1,4,1,0,1,5,1,Less than bachelor's
2930,37,Donald Trump,2,2,2,2,3,2,3,3,3,2,4,3,6,2,7,4,4,5,5,2,2,1,4,2,1,2,4,1,1,2,3,2,4,5,5,5,5,1,1,1,3,1,3,1,2,2,3,3,2,2,3,4,None,2,3,Somewhat too strict,2,3,3,2,-9,3,1,5,3,1,2,3,3,53,bachelor's,white,1,0,37,2,1,1,1,1,17,1,3,2,0,3,3,2,Bachelor's or more
2931,27,Joe Biden,1,1,2,4,3,3,3,3,3,1,3,3,2,3,6,3,2,2,2,5,5,5,5,-9,1,-1,2,1,2,4,2,5,4,99,99,99,3,1,2,3,3,1,1,2,2,2,2,1,3,1,3,3,A lot,1,2,About right,3,1,1,3,-9,3,2,4,3,3,1,3,3,58,bachelor's,white,1,0,27,2,1,2,1,1,22,1,1,3,0,3,3,2,Bachelor's or more
2932,48,Donald Trump,2,2,1,4,2,3,4,3,4,3,3,2,7,1,5,5,5,5,5,1,2,2,3,2,2,1,4,1,1,4,4,1,3,7,7,7,7,2,3,1,2,1,2,3,1,1,3,3,2,2,5,5,A little,2,3,Far too strict,1,2,2,2,1,1,1,6,3,1,2,2,2,51,some college,Multiracial,2,0,48,1,4,1,1,1,11,1,4,2,-9,2,2,2,Less than bachelor's
2933,-1,Donald Trump,-1,-1,2,2,2,3,2,2,3,2,3,3,99,2,5,5,5,4,5,3,3,3,3,2,1,-1,4,1,1,4,3,99,99,99,99,99,99,1,3,3,3,2,3,3,2,2,2,2,3,2,3,3,A moderate amount,1,3,About right,2,3,3,3,2,3,2,Haven't thought much about this,3,3,12,3,3,18,HS,Asian,1,0,53,2,2,2,3,3,21,1,2,3,0,3,3,3,Less than bachelor's
2934,29,Joe Biden,-1,1,2,2,3,3,2,2,4,2,4,4,3,3,6,2,1,2,3,5,5,5,5,1,1,2,4,1,1,3,2,5,99,2,5,5,2,1,3,1,3,3,1,4,3,1,3,1,2,3,4,3,A moderate amount,1,2,Not nearly strict enough,1,1,1,1,2,3,2,2,3,4,1,3,3,38,prof.,white,1,1,17,2,1,2,3,1,21,1,2,2,1,3,5,3,Bachelor's or more
2935,47,Joe Biden,1,1,2,1,5,4,4,1,5,1,5,5,4,4,-9,1,1,1,1,5,5,5,5,1,2,-1,2,2,2,4,2,6,4,4,3,4,1,1,2,1,3,1,1,4,3,2,1,1,4,3,5,5,A great deal,1,2,Not quite strict enough,1,1,1,1,2,3,2,1,2,1,1,4,3,72,some college,white,1,0,47,2,3,2,1,1,1,1,1,1,1,3,5,2,Less than bachelor's
2936,42,Donald Trump,2,1,2,3,3,3,3,3,3,2,3,2,4,3,4,3,3,3,3,3,2,3,3,2,1,-1,2,2,2,4,2,4,99,99,99,99,99,1,1,3,3,3,3,3,2,1,2,2,2,2,1,3,A moderate amount,2,2,Not quite strict enough,1,1,3,1,1,3,1,Haven't thought much about this,2,1,11,4,3,51,bachelor's,white,1,1,42,2,3,1,1,3,18,2,2,3,3,3,3,2,Bachelor's or more
2937,53,Donald Trump,2,2,1,4,2,1,1,4,2,4,2,2,6,2,6,5,4,4,5,2,2,2,2,2,2,1,4,1,1,3,2,2,4,6,6,5,7,2,3,1,2,3,2,3,2,2,2,3,2,3,4,4,None,2,3,Somewhat too strict,2,3,2,2,1,2,1,6,1,3,1,3,2,76,bachelor's,white,1,1,53,2,1,1,1,1,10,1,2,2,3,3,3,2,Bachelor's or more
2938,25,Joe Biden,5,1,2,3,1,1,1,3,1,3,3,3,3,2,6,4,4,5,4,4,5,5,5,2,1,-1,2,1,1,2,2,3,4,4,2,2,1,3,3,2,1,3,1,1,3,2,1,2,3,2,3,4,A little,2,3,About right,3,1,1,1,2,4,2,2,2,3,1,2,2,51,bachelor's,white,1,3,25,2,1,2,1,1,21,1,2,3,2,2,4,2,Bachelor's or more
2939,12,Joe Biden,5,2,2,1,5,4,5,1,5,1,5,5,4,3,-9,2,1,2,1,5,5,5,5,1,1,-1,4,1,1,4,2,4,5,2,5,3,1,1,3,3,3,1,1,4,3,3,2,1,3,3,4,5,A lot,1,2,Not quite strict enough,2,1,1,3,-9,4,1,2,2,4,1,3,3,80,bachelor's,white,1,0,42,2,1,1,1,1,15,1,2,1,0,3,4,3,Bachelor's or more
2940,13,Joe Biden,-1,2,2,1,4,4,3,1,4,2,4,4,3,4,7,2,1,1,1,5,5,4,5,1,1,-1,2,1,1,3,2,5,4,2,2,4,3,1,3,3,1,1,1,5,3,2,2,1,3,3,5,5,A lot,1,2,Not quite strict enough,1,1,1,1,2,3,2,3,3,5,10,4,3,71,bachelor's,white,1,0,48,2,3,1,1,1,20,1,2,3,3,3,5,2,Bachelor's or more
2941,9,Donald Trump,-1,-1,1,4,3,2,3,4,3,4,3,2,6,2,6,5,5,4,4,1,1,1,2,2,1,-1,4,1,2,3,2,2,7,99,6,2,6,3,1,1,2,1,3,1,1,1,3,3,3,2,5,5,None,1,3,Somewhat too strict,2,3,3,1,1,1,1,7,3,5,1,3,3,21,bachelor's,white,1,0,9,2,1,1,1,1,22,1,3,2,-9,3,5,1,Bachelor's or more
2942,6,Joe Biden,1,1,2,2,4,4,4,1,5,1,5,4,1,5,6,3,3,3,2,5,5,5,5,1,2,-1,4,1,1,2,2,7,1,1,1,1,1,1,2,2,1,3,1,4,3,1,3,1,3,1,5,4,A moderate amount,2,2,About right,1,1,1,1,2,4,3,1,2,3,2,3,3,-9,some college,Hispanic,3,0,6,1,2,2,4,1,-9,2,1,2,0,5,5,3,Less than bachelor's
2943,6,Joe Biden,1,1,2,2,3,4,3,2,4,1,4,4,4,4,6,4,3,2,2,4,5,5,5,2,1,2,4,1,1,4,2,5,5,3,3,2,2,1,3,3,1,1,1,4,3,1,3,1,3,2,5,5,A moderate amount,1,2,About right,3,1,1,1,2,3,1,2,2,4,5,2,3,79,bachelor's,white,2,0,6,2,1,2,1,1,14,1,3,3,0,2,2,2,Bachelor's or more
2944,47,Donald Trump,2,-1,2,3,4,3,2,1,4,1,2,4,6,1,6,5,5,4,5,1,1,1,2,2,2,-1,2,2,3,4,4,5,7,99,1,99,99,1,1,1,2,1,1,3,2,2,1,2,4,2,4,5,None,2,3,Not quite strict enough,3,1,3,1,1,1,1,7,1,1,11,3,3,37,bachelor's,white,1,3,47,2,2,1,1,1,11,1,3,1,0,3,3,3,Bachelor's or more
2945,29,Joe Biden,2,1,2,2,2,2,2,2,3,1,3,4,4,2,5,4,3,4,4,4,4,5,5,1,2,1,3,1,1,2,2,4,5,4,6,7,5,3,1,3,2,1,3,4,3,2,2,1,2,3,5,5,A little,1,2,Not nearly strict enough,1,1,1,2,2,3,2,7,3,2,1,3,3,74,HS,white,2,0,36,2,2,2,1,1,11,1,3,2,1,2,2,3,Less than bachelor's
